ngramm	kl_div	js_div	deg
within stochastic	2.302585092994046	0.5255973270178643	1.0
proactive learning	2.302585092994046	0.5255973270178644	1.0
relax unrealistic	2.302585092994046	0.5255973270178644	1.0
thereby reach	2.302585092994046	0.5255973270178644	1.0
informative unlabeled	2.302585092994046	0.5255973270178644	1.0
unlabeled instance	2.302585092994046	0.5255973270178644	1.0
maximizing accuracy	2.302585092994046	0.5255973270178644	1.0
never wrong	2.302585092994046	0.5255973270178644	1.0
always answer	2.302585092994046	0.5255973270178644	1.0
one oracle	2.302585092994046	0.5255973270178644	1.0
cost always	2.302585092994046	0.5255973270178644	1.0
always charge	2.302585092994046	0.5255973270178644	1.0
multiple source	2.302585092994046	0.5255973270178644	1.0
differing reliability	2.302585092994046	0.5255973270178644	1.0
single oracle	2.302585092994046	0.5255973270178644	1.0
perfect always	2.302585092994046	0.5255973270178644	1.0
always provide	2.302585092994046	0.5255973270178644	1.0
correct answer	2.302585092994046	0.5255973270178644	1.0
reality though	2.302585092994046	0.5255973270178644	1.0
expert information	2.302585092994046	0.5255973270178644	1.0
information may	2.302585092994046	0.5255973270178644	1.0
oracle may	2.302585092994046	0.5255973270178644	1.0
finally active	2.302585092994046	0.5255973270178644	1.0
learn presumes	2.302585092994046	0.5255973270178644	1.0
either free	2.302585092994046	0.5255973270178644	1.0
charge uniform	2.302585092994046	0.5255973270178644	1.0
naive since	2.302585092994046	0.5255973270178644	1.0
difficulty amount	2.302585092994046	0.5255973270178644	1.0
work require	2.302585092994046	0.5255973270178644	1.0
assumption rely	2.302585092994046	0.5255973270178644	1.0
jointly select	2.302585092994046	0.5255973270178644	1.0
optimal oracle	2.302585092994046	0.5255973270178644	1.0
utility optimization	2.302585092994046	0.5255973270178644	1.0
problem subject	2.302585092994046	0.5255973270178644	1.0
algorithmic inference	2.302585092994046	0.5255973270178644	1.0
gather new	2.302585092994046	0.5255973270178644	1.0
new development	2.302585092994046	0.5255973270178644	1.0
method make	2.302585092994046	0.5255973270178644	1.0
powerful computing	2.302585092994046	0.5255973270178644	1.0
device widely	2.302585092994046	0.5255973270178644	1.0
data analyst	1.6660710041543385	0.4276715617591922	0.5555555820465088
theory granular	2.302585092994046	0.5255973270178644	1.0
computing bioinformatics	2.302585092994046	0.5255973270178644	1.0
structural probability	2.302585092994046	0.5255973270178644	1.0
compute statistic	2.302585092994046	0.5255973270178644	1.0
random phenomenon	2.302585092994046	0.5255973270178644	1.0
must fee	2.302585092994046	0.5255973270178644	1.0
produce reliable	1.6094379124341005	0.4228104552401625	0.5
distribution law	2.302585092994046	0.5255973270178644	1.0
functional property	2.302585092994046	0.5255973270178644	1.0
reader may	2.302585092994046	0.5255973270178644	1.0
recall lengthy	2.302585092994046	0.5255973270178644	1.0
mid th	2.302585092994046	0.5255973270178644	1.0
fiducial distribution	2.302585092994046	0.5255973270178644	1.0
physical feature	2.302585092994046	0.5255973270178644	1.0
synthesize data	2.302585092994046	0.5255973270178644	1.0
latter fisher	2.302585092994046	0.5255973270178644	1.0
give random	2.302585092994046	0.5255973270178644	1.0
gaussian variable	2.302585092994046	0.5255973270178644	1.0
assigned value	2.302585092994046	0.5255973270178644	1.0
sample observed	2.302585092994046	0.5255973270178644	1.0
parameter distribution	2.302585092994046	0.5255973270178644	1.0
analogous notion	2.302585092994046	0.5255973270178644	1.0
bayes posterior	2.302585092994046	0.5255973270178644	1.0
distribution frasers	2.302585092994046	0.5255973270178644	1.0
constructive probability	2.302585092994046	0.5255973270178644	1.0
neymans confidence	2.302585092994046	0.5255973270178644	1.0
century neymans	2.302585092994046	0.5255973270178644	1.0
practical purpose	1.6094379124341005	0.4228104552401625	0.5
random operator	2.302585092994046	0.5255973270178644	1.0
observed value	1.6094379124341005	0.4228104552401625	0.5
may compute	2.302585092994046	0.5255973270178644	1.0
sample specific	2.302585092994046	0.5255973270178644	1.0
interval contain	2.302585092994046	0.5255973270178644	1.0
given probability	2.302585092994046	0.5255973270178644	1.0
denote confidence	2.302585092994046	0.5255973270178644	1.0
let x	0.9704552081461052	0.2816216765131243	0.2800283432006836
sample drawn	1.6660710041543385	0.4276715617591922	0.5555555820465088
student t	2.302585092994046	0.5255973270178644	1.0
parameter degree	2.302585092994046	0.5255973270178644	1.0
freedom m	2.302585092994046	0.5255973270178644	1.0
obtain confidence	2.302585092994046	0.5255973270178644	1.0
statistic formula	2.302585092994046	0.5255973270178644	1.0
modeling perspective	2.302585092994046	0.5255973270178644	1.0
entire dispute	2.302585092994046	0.5255973270178644	1.0
dilemma either	2.302585092994046	0.5255973270178644	1.0
fix data	1.6094379124341005	0.4228104552401625	0.5
fix property	2.302585092994046	0.5255973270178644	1.0
classic solution	2.302585092994046	0.5255973270178644	1.0
one benefit	2.302585092994046	0.5255973270178644	1.0
one drawback	2.302585092994046	0.5255973270178644	1.0
former wa	2.302585092994046	0.5255973270178644	1.0
particularly back	2.302585092994046	0.5255973270178644	1.0
people still	2.302585092994046	0.5255973270178644	1.0
fixed parameter	2.302585092994046	0.5255973270178644	1.0
dont know	1.2039728700094443	0.3420145093275128	0.3333333730697632
dispose around	2.302585092994046	0.5255973270178644	1.0
low probability	2.302585092994046	0.5255973270178644	1.0
limited number	1.6094379124341005	0.4228104552401625	0.5
theoretical case	2.302585092994046	0.5255973270178644	1.0
instance may	2.302585092994046	0.5255973270178644	1.0
quickly solve	2.302585092994046	0.5255973270178644	1.0
approximate way	2.302585092994046	0.5255973270178644	1.0
central limit	2.302585092994046	0.5255973270178644	1.0
sufficiently large	1.2628643792640435	0.34858448211124626	0.375
less applicable	2.302585092994046	0.5255973270178644	1.0
sample involve	2.302585092994046	0.5255973270178644	1.0
modern inference	2.302585092994046	0.5255973270178644	1.0
inference problem	1.7402499483752372	0.43451051577495947	0.625
large computing	2.302585092994046	0.5255973270178644	1.0
isolate parameter	2.302585092994046	0.5255973270178644	1.0
highly nest	2.302585092994046	0.5255973270178644	1.0
parameter identify	2.302585092994046	0.5255973270178644	1.0
highly informative	2.302585092994046	0.5255973270178644	1.0
first effect	2.302585092994046	0.5255973270178644	1.0
complex structure	2.302585092994046	0.5255973270178644	1.0
sample degree	2.302585092994046	0.5255973270178644	1.0
effective sample	2.302585092994046	0.5255973270178644	1.0
limit learn	2.302585092994046	0.5255973270178644	1.0
given confidence	2.302585092994046	0.5255973270178644	1.0
low bound	2.302585092994046	0.5255973270178644	1.0
size grows	2.302585092994046	0.5255973270178644	1.0
complexity index	2.302585092994046	0.5255973270178644	1.0
learn belongs	2.302585092994046	0.5255973270178644	1.0
independent bit	2.302585092994046	0.5255973270178644	1.0
absolute error	2.302585092994046	0.5255973270178644	1.0
parameter p	2.302585092994046	0.5255973270178644	1.0
underlying bernoulli	2.302585092994046	0.5255973270178644	1.0
threshold less	2.302585092994046	0.5255973270178644	1.0
man live	2.302585092994046	0.5255973270178644	1.0
height weight	2.302585092994046	0.5255973270178644	1.0
big apple	2.302585092994046	0.5255973270178644	1.0
one observe	2.302585092994046	0.5255973270178644	1.0
inhabitant range	2.302585092994046	0.5255973270178644	1.0
approach fix	2.302585092994046	0.5255973270178644	1.0
sample random	2.302585092994046	0.5255973270178644	1.0
property suggest	2.302585092994046	0.5255973270178644	1.0
inference procedure	1.6094379124341005	0.4228104552401625	0.5
compatible distribution	2.302585092994046	0.5255973270178644	1.0
sample mechanism	2.302585092994046	0.5255973270178644	1.0
random parameter	2.302585092994046	0.5255973270178644	1.0
formula derive	2.302585092994046	0.5255973270178644	1.0
master equation	2.302585092994046	0.5255973270178644	1.0
statistic s	2.302585092994046	0.5255973270178644	1.0
may find	1.6094378346667912	0.4228104327271065	0.4999999701976776
pareto parameter	2.302585092994046	0.5255973270178644	1.0
implementation example	2.302585092994046	0.5255973270178644	1.0
statistic formulawhen	2.302585092994046	0.5255973270178644	1.0
formulais known	2.302585092994046	0.5255973270178644	1.0
cumulative distribution	2.302585092994046	0.5255973270178644	1.0
standard normal	1.6660710041543385	0.4276715617591922	0.5555555820465088
fisher approach	2.302585092994046	0.5255973270178644	1.0
one parameter	2.302585092994046	0.5255973270178644	1.0
say mean	2.302585092994046	0.5255973270178644	1.0
last approach	2.302585092994046	0.5255973270178644	1.0
method population	2.302585092994046	0.5255973270178644	1.0
twisting argument	2.302585092994046	0.5255973270178644	1.0
may learn	2.302585092994046	0.5255973270178644	1.0
instance focus	2.302585092994046	0.5255973270178644	1.0
report two	2.302585092994046	0.5255973270178644	1.0
confidence region	2.302585092994046	0.5255973270178644	1.0
learnt fall	2.302585092994046	0.5255973270178644	1.0
former concern	2.302585092994046	0.5255973270178644	1.0
extended support	2.302585092994046	0.5255973270178644	1.0
binary label	2.302585092994046	0.5255973270178644	1.0
formula plane	2.302585092994046	0.5255973270178644	1.0
two surface	2.302585092994046	0.5255973270178644	1.0
turn label	2.302585092994046	0.5255973270178644	1.0
label accord	2.302585092994046	0.5255973270178644	1.0
latter concern	2.302585092994046	0.5255973270178644	1.0
hazard rate	2.302585092994046	0.5255973270178644	1.0
breast cancer	2.302585092994046	0.5255973270178644	1.0
local casecontrol	2.302585092994046	0.5255973270178644	1.0
algorithm reduce	2.302585092994046	0.5255973270178644	1.0
training complexity	2.302585092994046	0.5255973270178644	1.0
small subsample	2.302585092994046	0.5255973270178644	1.0
original dataset	1.6660710041543385	0.4276715617591922	0.5555555820465088
unreliable pilot	2.302585092994046	0.5255973270178644	1.0
pilot estimation	2.302585092994046	0.5255973270178644	1.0
single pas	2.302585092994046	0.5255973270178644	1.0
surprising sample	2.302585092994046	0.5255973270178644	1.0
pilot may	2.302585092994046	0.5255973270178644	1.0
training use	2.302585092994046	0.5255973270178644	1.0
underlying dataset	2.302585092994046	0.5255973270178644	1.0
conditional imbalanced	2.302585092994046	0.5255973270178644	1.0
case control	2.302585092994046	0.5255973270178644	1.0
weighted case	2.302585092994046	0.5255973270178644	1.0
control sampling	2.302585092994046	0.5255973270178644	1.0
n data	1.6094379124341005	0.4228104552401625	0.5
certain important	2.302585092994046	0.5255973270178644	1.0
statistical pattern	2.302585092994046	0.5255973270178644	1.0
certain pattern	2.302585092994046	0.5255973270178644	1.0
always imply	2.302585092994046	0.5255973270178644	1.0
medical study	2.302585092994046	0.5255973270178644	1.0
rare disease	2.302585092994046	0.5255973270178644	1.0
patient case	2.302585092994046	0.5255973270178644	1.0
valuable information	2.302585092994046	0.5255973270178644	1.0
imbalanced dataset	2.302585092994046	0.5255973270178644	1.0
exhibit one	2.302585092994046	0.5255973270178644	1.0
regression give	2.302585092994046	0.5255973270178644	1.0
made accord	2.302585092994046	0.5255973270178644	1.0
pilot model	2.302585092994046	0.5255973270178644	1.0
acceptance probability	2.302585092994046	0.5255973270178644	1.0
algorithm proceeds	2.302585092994046	0.5255973270178644	1.0
followsthe algorithm	2.302585092994046	0.5255973270178644	1.0
select sample	2.302585092994046	0.5255973270178644	1.0
naturally available	2.302585092994046	0.5255973270178644	1.0
apply directly	2.302585092994046	0.5255973270178644	1.0
natural pilot	2.302585092994046	0.5255973270178644	1.0
estimate use	1.6660710041543385	0.4276715617591922	0.5555555820465088
subsample select	2.302585092994046	0.5255973270178644	1.0
another sampling	2.302585092994046	0.5255973270178644	1.0
use instead	2.302585092994046	0.5255973270178644	1.0
original paper	2.302585092994046	0.5255973270178644	1.0
author propose	2.302585092994046	0.5255973270178644	1.0
use weight	2.302585092994046	0.5255973270178644	1.0
casecontrol sample	2.302585092994046	0.5255973270178644	1.0
assign sampling	2.302585092994046	0.5255973270178644	1.0
formula first	1.6094380679687237	0.4228105002662756	0.5000000596046448
first estimate	2.302585092994046	0.5255973270178644	1.0
weight case	2.302585092994046	0.5255973270178644	1.0
collect another	2.302585092994046	0.5255973270178644	1.0
use local	2.302585092994046	0.5255973270178644	1.0
size pick	2.302585092994046	0.5255973270178644	1.0
small sample	2.302585092994046	0.5255973270178644	1.0
strategy applies	2.302585092994046	0.5255973270178644	1.0
sample desire	2.302585092994046	0.5255973270178644	1.0
convenient alternative	2.302585092994046	0.5255973270178644	1.0
large subsample	2.302585092994046	0.5255973270178644	1.0
follow property	1.6094379124341005	0.4228104552401625	0.5
consistent even	2.302585092994046	0.5255973270178644	1.0
asymptotic variance	2.302585092994046	0.5255973270178644	1.0
full data	2.302585092994046	0.5255973270178644	1.0
larger sample	2.302585092994046	0.5255973270178644	1.0
representation learning	2.302585092994046	0.5255973270178644	1.0
automatically discover	2.302585092994046	0.5255973270178644	1.0
representation need	2.302585092994046	0.5255973270178644	1.0
raw data	1.5062735206608615	0.3769599819780375	0.5510203838348389
replace manual	2.302585092994046	0.5255973270178644	1.0
manual feature	2.302585092994046	0.5255973270178644	1.0
specific task	1.6094379124341005	0.4228104552401625	0.5
feature learning	2.302585092994046	0.5255973270178644	1.0
require input	2.302585092994046	0.5255973270178644	1.0
computationally convenient	2.302585092994046	0.5255973270178644	1.0
realworld data	1.2628643221541276	0.3485844618952139	0.375
image video	2.302585092994046	0.5255973270178644	1.0
data ha	2.302585092994046	0.5255973270178643	1.0
algorithmically define	2.302585092994046	0.5255973270178644	1.0
define specific	2.302585092994046	0.5255973270178644	1.0
specific feature	1.6094379124341005	0.4228104552401625	0.5
examination without	2.302585092994046	0.5255973270178644	1.0
explicit algorithm	2.302585092994046	0.5255973270178644	1.0
either supervise	2.302585092994046	0.5255973270178644	1.0
supervise feature	2.302585092994046	0.5255973270178644	1.0
error term	2.302585092994046	0.5255973270178644	1.0
system fails	2.302585092994046	0.5255973270178644	1.0
learn develop	2.302585092994046	0.5255973270178644	1.0
set dictionary	2.302585092994046	0.5255973270178644	1.0
representative element	2.302585092994046	0.5255973270178644	1.0
dictionary element	2.302585092994046	0.5255973270178644	1.0
weight may	2.302585092994046	0.5255973270178644	1.0
average representation	2.302585092994046	0.5255973270178644	1.0
representation error	2.302585092994046	0.5255973270178644	1.0
l regularization	2.302585092994046	0.5255973270178644	1.0
enable sparsity	2.302585092994046	0.5255973270178644	1.0
nonzero weight	2.302585092994046	0.5255973270178644	1.0
supervise dictionary	2.302585092994046	0.5255973270178644	1.0
dictionary learn	1.7402499483752372	0.43451051577495947	0.625
learn exploit	2.302585092994046	0.5255973270178644	1.0
structure underlie	2.302585092994046	0.5255973270178644	1.0
dictionary learning	2.302585092994046	0.5255973270178644	1.0
applied dictionary	2.302585092994046	0.5255973270178644	1.0
jointly optimize	2.302585092994046	0.5255973270178644	1.0
representing data	2.302585092994046	0.5255973270178644	1.0
function consists	2.302585092994046	0.5255973270178644	1.0
representing weight	2.302585092994046	0.5255973270178644	1.0
enable sparse	2.302585092994046	0.5255973270178644	1.0
sparse representation	2.302585092994046	0.5255973270178644	1.0
network consisting	2.302585092994046	0.5255973270178644	1.0
multiple layer	2.302585092994046	0.5255973270178644	1.0
interconnected node	2.302585092994046	0.5255973270178644	1.0
associated weight	2.302585092994046	0.5255973270178644	1.0
network define	2.302585092994046	0.5255973270178644	1.0
computational rule	2.302585092994046	0.5255973270178644	1.0
pass input	2.302585092994046	0.5255973270178644	1.0
network input	2.302585092994046	0.5255973270178644	1.0
network function	2.302585092994046	0.5255973270178644	1.0
appropriately define	2.302585092994046	0.5255973270178644	1.0
various learning	2.302585092994046	0.5255973270178644	1.0
multilayer neural	2.302585092994046	0.5255973270178644	1.0
network can	1.2039728700094443	0.3420145093275128	0.3333333730697632
perform feature	2.302585092994046	0.5255973270178644	1.0
learn since	1.6094379124341005	0.4228104552401625	0.5
subsequently use	2.302585092994046	0.5255973270178644	1.0
unsupervised feature	2.302585092994046	0.5255973270178644	1.0
discover lowdimensional	2.302585092994046	0.5255973270178644	1.0
structure underlying	2.302585092994046	0.5255973270178644	1.0
highdimensional input	2.302585092994046	0.5255973270178644	1.0
unsupervised way	2.302585092994046	0.5255973270178644	1.0
unlabeled dataset	2.302585092994046	0.5255973270178644	1.0
supervise setting	2.302585092994046	0.5255973270178644	1.0
several approach	0.9162907358509348	0.2743584691183767	0.25
kmeans clustering	2.302585092994046	0.5255973270178644	1.0
particular give	2.302585092994046	0.5255973270178644	1.0
n vector	2.302585092994046	0.5255973270178644	1.0
k cluster	2.302585092994046	0.5255973270178644	1.0
close mean	2.302585092994046	0.5255973270178644	1.0
computationally nphard	2.302585092994046	0.5255973270178644	1.0
although suboptimal	2.302585092994046	0.5255973270178644	1.0
clustering can	2.302585092994046	0.5255973270178644	1.0
unlabeled set	1.6660710041543385	0.4276715617591922	0.5555555820465088
produce feature	2.302585092994046	0.5255973270178644	1.0
add k	2.302585092994046	0.5255973270178644	1.0
feature j	2.302585092994046	0.5255973270178644	1.0
value one	2.302585092994046	0.5255973270178644	1.0
jth centroid	2.302585092994046	0.5255973270178644	1.0
feature perhaps	2.302585092994046	0.5255973270178644	1.0
radial basis	2.302585092994046	0.5255973270178644	1.0
basis function	1.0895775270141417	0.2987152851632361	0.34375
train rbf	2.302585092994046	0.5255973270178644	1.0
ng note	2.302585092994046	0.5255973270178644	1.0
certain variant	2.302585092994046	0.5255973270178644	1.0
kmeans behave	2.302585092994046	0.5255973270178644	1.0
behave similarly	2.302585092994046	0.5255973270178643	1.0
sparse cod	1.6094379124341005	0.4228104552401625	0.5
comparative evaluation	2.302585092994046	0.5255973270178644	1.0
coates lee	2.302585092994046	0.5255973270178644	1.0
ng find	2.302585092994046	0.5255973270178644	1.0
appropriate transformation	2.302585092994046	0.5255973270178644	1.0
recently invent	2.302585092994046	0.5255973270178644	1.0
kmeans also	2.302585092994046	0.5255973270178644	1.0
nlp specifically	2.302585092994046	0.5255973270178644	1.0
brown clustering	2.302585092994046	0.5255973270178644	1.0
distribute word	2.302585092994046	0.5255973270178644	1.0
representation also	2.302585092994046	0.5255973270178644	1.0
neural word	2.302585092994046	0.5255973270178644	1.0
n input	2.302585092994046	0.5255973270178644	1.0
data vector	2.302585092994046	0.5255973270178644	1.0
pca generates	2.302585092994046	0.5255973270178644	1.0
much small	2.302585092994046	0.5255973270178644	1.0
right singular	2.302585092994046	0.5255973270178644	1.0
singular vector	1.6660710041543385	0.4276715617591922	0.5555555820465088
vector corresponding	2.302585092994046	0.5255973270178644	1.0
p large	2.302585092994046	0.5255973270178644	1.0
large singular	2.302585092994046	0.5255973270178644	1.0
data matrix	1.802182711211633	0.440695623495057	0.6800000667572021
kth row	2.302585092994046	0.5255973270178644	1.0
kth input	2.302585092994046	0.5255973270178644	1.0
eigenvectors correspond	2.302585092994046	0.5255973270178644	1.0
sample covariance	2.302585092994046	0.5255973270178644	1.0
p singular	2.302585092994046	0.5255973270178644	1.0
represent direction	2.302585092994046	0.5255973270178644	1.0
large variation	1.6094379124341005	0.4228104552401625	0.5
linear feature	2.302585092994046	0.5255973270178644	1.0
generate via	2.302585092994046	0.5255973270178644	1.0
p iteration	2.302585092994046	0.5255973270178644	1.0
ith iteration	1.6094379124341005	0.4228104552401625	0.5
ith singular	2.302585092994046	0.5255973270178644	1.0
vector correspond	2.302585092994046	0.5255973270178644	1.0
residual data	2.302585092994046	0.5255973270178644	1.0
several limitation	2.302585092994046	0.5255973270178644	1.0
orthogonal transformation	2.302585092994046	0.5255973270178644	1.0
secondorder moment	2.302585092994046	0.5255973270178644	1.0
well characterize	2.302585092994046	0.5255973270178644	1.0
data distribution	1.2039728043259368	0.3420144880071858	0.3333333134651184
furthermore pca	2.302585092994046	0.5255973270178644	1.0
can effectively	2.302585092994046	0.5255973270178644	1.0
reduce dimension	2.302585092994046	0.5255973270178644	1.0
dominant eigenvalue	2.302585092994046	0.5255973270178644	1.0
local linear	2.302585092994046	0.5255973270178644	1.0
nonlinear learning	2.302585092994046	0.5255973270178644	1.0
generate lowdimensional	2.302585092994046	0.5255973270178644	1.0
neighborpreserving representation	2.302585092994046	0.5255973270178644	1.0
original highdimensional	2.302585092994046	0.5255973270178644	1.0
lowerdimensional point	2.302585092994046	0.5255973270178644	1.0
lle consists	2.302585092994046	0.5255973270178644	1.0
two major	1.6094379124341005	0.4228104552401625	0.5
point xi	2.302585092994046	0.5255973270178644	1.0
neighbor data	2.302585092994046	0.5255973270178644	1.0
optimal weight	2.302585092994046	0.5255973270178644	1.0
average squared	2.302585092994046	0.5255973270178644	1.0
reconstruction error	2.302585092994046	0.5255973270178644	1.0
weight associate	2.302585092994046	0.5255973270178644	1.0
point sum	2.302585092994046	0.5255973270178644	1.0
second step	2.302585092994046	0.5255973270178644	1.0
optimized weight	2.302585092994046	0.5255973270178644	1.0
fixed weight	2.302585092994046	0.5255973270178644	1.0
solve via	2.302585092994046	0.5255973270178644	1.0
sparse eigenvalue	2.302585092994046	0.5255973270178644	1.0
reconstruction weight	2.302585092994046	0.5255973270178644	1.0
intrinsic geometric	2.302585092994046	0.5255973270178644	1.0
smooth lowerdimensional	2.302585092994046	0.5255973270178644	1.0
property capture	2.302585092994046	0.5255973270178644	1.0
also expect	2.302585092994046	0.5255973270178644	1.0
pca lle	2.302585092994046	0.5255973270178644	1.0
underlying data	1.6094379124341005	0.4228104552401625	0.5
analysis ica	1.6094379124341005	0.4228104552401625	0.5
independent nongaussian	2.302585092994046	0.5255973270178644	1.0
impose since	2.302585092994046	0.5255973270178644	1.0
uniquely determine	2.302585092994046	0.5255973270178644	1.0
component follow	2.302585092994046	0.5255973270178644	1.0
unsupervised dictionary	2.302585092994046	0.5255973270178644	1.0
learn doe	2.302585092994046	0.5255973270178644	1.0
utilize data	2.302585092994046	0.5255973270178644	1.0
optimize dictionary	2.302585092994046	0.5255973270178644	1.0
sparse coding	1.7043155200131272	0.4311258975751594	0.59183669090271
learn basis	2.302585092994046	0.5255973270178644	1.0
function dictionary	2.302585092994046	0.5255973270178644	1.0
unlabeled input	2.302585092994046	0.5255973270178644	1.0
learn overcomplete	2.302585092994046	0.5255973270178644	1.0
overcomplete dictionary	2.302585092994046	0.5255973270178644	1.0
propose algorithm	2.302585092994046	0.5255973270178644	1.0
biological neural	1.6094379124341005	0.4228104552401625	0.5
stack multiple	2.302585092994046	0.5255973270178644	1.0
learn node	2.302585092994046	0.5255973270178644	1.0
often design	2.302585092994046	0.5255973270178644	1.0
multiple level	0.9162907318741552	0.27435846855026524	0.25
intermediate layer	2.302585092994046	0.5255973270178644	1.0
original input	1.6660710041543385	0.4276715617591922	0.5555555820465088
level use	2.302585092994046	0.5255973270178644	1.0
representation produce	2.302585092994046	0.5255973270178644	1.0
previous level	2.302585092994046	0.5255973270178644	1.0
produce new	2.302585092994046	0.5255973270178644	1.0
new representation	2.302585092994046	0.5255973270178644	1.0
final layer	2.302585092994046	0.5255973270178644	1.0
final lowdimensional	2.302585092994046	0.5255973270178644	1.0
machine rbms	2.302585092994046	0.5255973270178644	1.0
multilayer learn	2.302585092994046	0.5255973270178644	1.0
rbm can	2.302585092994046	0.5255973270178644	1.0
graph consist	2.302585092994046	0.5255973270178644	1.0
binary hidden	2.302585092994046	0.5255973270178644	1.0
visible variable	2.302585092994046	0.5255973270178644	1.0
edge connect	2.302585092994046	0.5255973270178644	1.0
visible node	2.302585092994046	0.5255973270178644	1.0
general boltzmann	2.302585092994046	0.5255973270178644	1.0
weight together	2.302585092994046	0.5255973270178644	1.0
connection define	2.302585092994046	0.5255973270178644	1.0
energy function	2.302585092994046	0.5255973270178644	1.0
function base	1.2039728700094443	0.3420145093275128	0.3333333730697632
hidden node	1.8520238296380267	0.4460388395292316	0.7222222089767456
node can	2.302585092994046	0.5255973270178644	1.0
hidden visible	2.302585092994046	0.5255973270178644	1.0
independent conditioned	2.302585092994046	0.5255973270178644	1.0
visible hidden	2.302585092994046	0.5255973270178644	1.0
conditional independence	2.302585092994046	0.5255973270178644	1.0
facilitates computation	2.302585092994046	0.5255973270178644	1.0
single layer	2.302585092994046	0.5255973270178644	1.0
hidden variables	2.302585092994046	0.5255973270178644	1.0
weight can	2.302585092994046	0.5255973270178644	1.0
contrastive divergence	2.302585092994046	0.5255973270178644	1.0
cd algorithm	2.302585092994046	0.5255973270178644	1.0
general training	2.302585092994046	0.5255973270178644	1.0
sparse rbm	2.302585092994046	0.5255973270178644	1.0
expect hidden	2.302585092994046	0.5255973270178644	1.0
small constant	2.302585092994046	0.5255973270178644	1.0
autoencoder consisting	2.302585092994046	0.5255973270178644	1.0
encoder use	2.302585092994046	0.5255973270178644	1.0
decoder use	2.302585092994046	0.5255973270178644	1.0
parameter involve	2.302585092994046	0.5255973270178644	1.0
originally train	2.302585092994046	0.5255973270178644	1.0
correspond rbm	2.302585092994046	0.5255973270178644	1.0
current approach	2.302585092994046	0.5255973270178644	1.0
typically apply	2.302585092994046	0.5255973270178644	1.0
endtoend train	2.302585092994046	0.5255973270178644	1.0
train can	2.302585092994046	0.5255973270178644	1.0
stopping criterion	2.302585092994046	0.5255973270178644	1.0
give theoretical	2.302585092994046	0.5255973270178643	1.0
follow situation	2.302585092994046	0.5255973270178643	1.0
many supervised	2.302585092994046	0.5255973270178643	1.0
two space	2.302585092994046	0.5255973270178643	1.0
m example	2.302585092994046	0.5255973270178643	1.0
corresponding response	2.302585092994046	0.5255973270178643	1.0
formula instance	1.6094379902014146	0.4228104777532192	0.5
model uncertainty	2.302585092994046	0.5255973270178643	1.0
prediction e	2.302585092994046	0.5255973270178643	1.0
deterministic function	2.302585092994046	0.5255973270178643	1.0
nonnegative realvalued	2.302585092994046	0.5255973270178643	1.0
prediction formula	2.302585092994046	0.5255973270178643	1.0
true outcome	2.302585092994046	0.5255973270178643	1.0
risk associate	2.302585092994046	0.5255973270178643	1.0
indicator notation	2.302585092994046	0.5255973270178643	1.0
fixed class	2.302585092994046	0.5255973270178643	1.0
agnostic learn	2.302585092994046	0.5255973270178643	1.0
approximation call	2.302585092994046	0.5255973270178643	1.0
call empirical	2.302585092994046	0.5255973270178643	1.0
training setthe	1.6094500833947627	0.4228114534608299	0.500012218952179
minimization principle	2.302585092994046	0.5255973270178643	1.0
erm principle	2.302585092994046	0.5255973270178643	1.0
nphard problem	2.302585092994046	0.5255973270178643	1.0
problem even	2.302585092994046	0.5255973270178644	1.0
minimal empirical	2.302585092994046	0.5255973270178643	1.0
linearly separable	2.0084338739644574	0.4655381183989501	0.8421140909194946
practice machine	2.302585092994046	0.5255973270178643	1.0
convex approximation	2.302585092994046	0.5255973270178643	1.0
function like	2.302585092994046	0.5255973270178644	1.0
like hinge	2.302585092994046	0.5255973270178643	1.0
pose assumption	2.302585092994046	0.5255973270178643	1.0
thus stop	2.302585092994046	0.5255973270178643	1.0
vanish gradient	2.302585092994046	0.5255973270178644	1.0
gradient problem	2.302585092994046	0.5255973270178644	1.0
difficulty found	2.302585092994046	0.5255973270178644	1.0
train artificial	2.302585092994046	0.5255973270178644	1.0
weight receive	2.302585092994046	0.5255973270178644	1.0
update proportional	2.302585092994046	0.5255973270178644	1.0
current weight	2.302585092994046	0.5255973270178644	1.0
gradient will	2.302585092994046	0.5255973270178644	1.0
small effectively	2.302585092994046	0.5255973270178644	1.0
may completely	2.302585092994046	0.5255973270178644	1.0
problem cause	2.302585092994046	0.5255973270178644	1.0
traditional activation	2.302585092994046	0.5255973270178644	1.0
activation function	2.302585092994046	0.5255973270178644	1.0
tangent function	2.302585092994046	0.5255973270178644	1.0
backpropagation computes	2.302585092994046	0.5255973270178644	1.0
compute gradient	2.302585092994046	0.5255973270178644	1.0
front layer	2.302585092994046	0.5255973270178644	1.0
layer network	2.302585092994046	0.5255973270178644	1.0
network meaning	2.302585092994046	0.5255973270178644	1.0
gradient error	2.302585092994046	0.5255973270178644	1.0
signal decrease	2.302585092994046	0.5255973270178644	1.0
backpropagation allow	2.302585092994046	0.5255973270178644	1.0
allow researcher	2.302585092994046	0.5255973270178644	1.0
train supervise	2.302585092994046	0.5255973270178644	1.0
deep artificial	2.302585092994046	0.5255973270178644	1.0
scratch initially	2.302585092994046	0.5255973270178644	1.0
